ca_id,codigo_ca,nombre,monto_clp,fecha_publicacion,fecha_cierre,estado_ca_texto,proveedores_cotizando,descripcion,direccion_entrega,productos_solicitados,puntuacion_final,organismo_id,fecha_cierre_segundo_llamado,estado_convocatoria,puntaje_detalle,plazo_entrega
2913,1233623-954-COT25,"Traslado 14 de noviembre, OLIVOS SPORT (210 personas) para E-120 Escuela de Párvulos Llamito Blanco,  RBD 237",2500000.0,2025-11-11,2025-11-12 16:00:00,Publicada,,,,,0,129,,,[],
2914,2548-419-COT25,ADQUISICION SERVICIO DE MANTENIMIENTO Y RECARGA DE GAS A EQUIPO DE AIRE ACONDICIONADO CESFAM PULMAHUE,200000.0,2025-11-11,2025-11-12 17:00:00,Publicada,,,,,0,482,,,[],
2915,2393-1915-COT25,"ADQ. DE 19 CORATVIENTOS Y 20 POLERAS CON LOGOS, SEGÚN DETALLA SP 2108 ADJUNTA, DPTO. CULTURA",1500000.0,2025-11-11,2025-11-13 11:30:00,Publicada,,,,,0,141,,,[],
2916,1070620-4472-COT25,YJF- BETAMETASONA ACETATO/FOSFATO 3MG/3MG ,6800000.0,2025-11-11,2025-11-12 16:00:00,Publicada,,,,,0,344,,,[],
2917,1248381-48-COT25,ADQUISICION DE MATERIALES PARA LA CONFECCION DE REGALOS TAPATI RAPA NUI 2026,1050000.0,2025-11-11,2025-11-13 17:00:00,Publicada,,,,,0,101,,,[],
2918,2440-1976-COT25, JUEGOS DE MESA   ESCUELA PABLO NERUDA DE CURICÓ,200000.0,2025-11-11,2025-11-14 11:00:00,Publicada,,,,,0,409,,,[],
2919,2708-1083-COT25,SERVICIO DE COFFEE BREAK PARA CEREMONIA DE CERTIFICACIÓN  DEL PROGRAMA PREVENCIÓN DE LAS VIOLENCIAS DE GÉNERO DEL CENTRO SAYÉN,590000.0,2025-11-11,2025-11-12 16:00:00,Publicada,,,,,0,245,,,[],
2920,2453-1130-COT25,"PM N°1322 OC N°1322 DEPTO. SERV. MUNICIPALES (NEUMATICOS PARA RETROEXCAVADORA NEW HOLLAND B80C, AÑO 2023, SEGUN ESPECIFICACIONES DETALLADAS EN ARCHIVO ADJUNTO)",1801403.0,2025-11-11,2025-11-13 13:00:00,Publicada,,,,,0,414,,,[],
2921,1126922-2177-COT25,RBD 7872 GENERAL PG02 Materiales e insumos de aseo Colegio Bicentenario Difusión Artística Los Ulmos de la comuna de Los Muermos,620054.0,2025-11-11,2025-11-13 11:00:00,Publicada,,,,,5,210,,,['+5: Organismo Prioritario'],
2922,2281-2329-COT25,ADQUISICIÓN DE MATERIALES PARA TALLERES Y ACTIVIDADES DE FORMACIÓN PROGRAMA CONTRA LA VIOLENCIA D GÉNERO,500000.0,2025-11-11,2025-11-14 13:00:00,Publicada,,,,,5,150,,,['+5: Organismo Prioritario'],
2923,1057491-1667-COT25,202-0228	HEMOFILTRO TIPO EUROSETS DP07HE MEMBRANA 0.7 METROS CUADRADOS,1044129.0,2025-11-11,2025-11-12 16:13:00,Publicada,,,,,0,303,,,[],
2924,557639-2867-COT25,REPROGRAMACIÓN PORTON-CESFAM N°5 (UGR 794),430000.0,2025-11-11,2025-11-12 16:00:00,Publicada,,,,,0,206,,,[],
2925,2336-173-COT25,CONTRATACION DE SERVICIO DE  UN BUS PARA TRASLADO DE ESTUDIANTES APODERADOS Y PROFESORES (MICREOCENTROS RENOVADORES Y REYBUN) ,640000.0,2025-11-11,2025-11-14 13:00:00,Publicada,,,,,0,793,,,[],
2926,3316-232-COT25,CURSOS DE CAPACITACION PARA LA ESCUELA DE SUBOFICIALES DE CARABINEROS DE CHILE,6700000.0,2025-11-11,2025-11-12 16:00:00,Publicada,,,,,0,50,,,[],
2927,3486-588-COT25,INSUMOS CLINICOS FALTA CENABAST (SP.715),6000000.0,2025-11-11,2025-11-12 21:00:00,Publicada,,,,,0,255,,,[],
2928,611134-33-COT25,APOYO AL SISTEMA DE CERTIFICACIÓN AMBIENTAL DE EDUCACIÓN AMBIENTAL DE ESTABLECIMIENTOS EDUCACIONALES SNCAE RM 2025,2000000.0,2025-11-11,2025-11-19 17:00:00,Publicada,,,,,0,480,,,[],
2930,3863-465-COT25,"ADQ DE ARTICULOS TECNOLOGICOS PARA DAEM, PTTO EDUCACIÓN ",1000000.0,2025-11-11,2025-11-12 16:30:00,Publicada,,,,,0,588,,,[],
2931,1126922-2182-COT25,RBD 22493 SEP PG02 TRASLADO PARA ESCUELA VICENTE PEREZ ROSALES COMUNA FRUTILLAR,260000.0,2025-11-11,2025-11-12 16:00:00,Publicada,,,,,5,210,,,['+5: Organismo Prioritario'],
2932,2747-43-COT25,"Confección de vestimenta mapuche damas y varón Liceo Enrique Ballacey Cottereau, con cargo a la SEP.",1500000.0,2025-11-11,2025-11-13 15:00:00,Publicada,,,,,0,499,,,[],
2933,568658-2195-COT25, MEDICAMENTOS DICIEMBRE 2025 (SALUD),5000000.0,2025-11-11,2025-11-13 14:00:00,Publicada,,,,,0,164,,,[],
2935,369-198-COT25,Mantención de vehículo Toyota,336000.0,2025-11-11,2025-11-12 16:00:00,Publicada,,,,,0,794,,,[],
2936,810406-260-COT25,GUANTES PARA EL DEPARTAMENTO DE KINESIOLOGIA,1392300.0,2025-11-11,2025-11-13 13:00:00,Publicada,,,,,0,4,,,[],
2937,1058044-570-COT25,DESMOPRESINA CM 0.1 MG,800000.0,2025-11-11,2025-11-12 15:45:00,Publicada,,,,,0,322,,,[],
2938,3486-593-COT25,"INSTRUMENTAL CLINICO, SP 693",216400.0,2025-11-11,2025-11-12 17:00:00,Publicada,,,,,0,255,,,[],
2940,2428-2414-COT25,SERVICIO DE COFFE BREAK PARA 60 PERSONAS,599760.0,2025-11-11,2025-11-12 16:00:00,Publicada,,,,,0,514,,,[],
2941,956-767-COT25, Alimentos para Reuniones,500000.0,2025-11-11,2025-11-12 18:00:00,Publicada,,,,,0,492,,,[],
2942,3712-1178-COT25,fármacos  programa Prodesal Padis.,4000000.0,2025-11-11,2025-11-14 12:00:00,Publicada,,,,,0,455,,,[],
2943,3833-897-COT25,SEÑALES DE TRANSITO-DIREC. TRANSITO,300000.0,2025-11-11,2025-11-14 12:00:00,Publicada,,,,,5,313,,,['+5: Organismo Prioritario'],
2944,2460-996-COT25,Servicio de Producción de Evento Ruta del Jazz,6500000.0,2025-11-11,2025-11-13 13:00:00,Publicada,,,,,0,63,,,[],
2945,889473-2525-COT25,sc 6348 - Material de Investigación,600000.0,2025-11-11,2025-11-13 12:00:00,Publicada,,,,,0,407,,,[],
2946,4548-749-COT25,PARQUE MUNICIPAL-COMPRA DE GRAFICAS PARA PROMOCIONAR PARQUE CANINO,309400.0,2025-11-11,2025-11-13 13:30:00,Publicada,,,,,0,86,,,[],
2947,924-215-COT25,Servicio de equipo pack amplificación de audio y grabación,350000.0,2025-11-11,2025-11-14 16:30:00,Publicada,,,,,0,71,,,[],
2948,1642-509-COT25,KIT DETERMIN.GLUCOSA CINTA+LANCETA (1+1) ,200000.0,2025-11-11,2025-11-17 11:00:00,Publicada,,,,,0,619,,,[],
2949,4197-337-COT25,ADQUISICION PAÑALES PARA ADULTOS TALLAS S- M - G - XG SP 333,2518296.0,2025-11-11,2025-11-12 16:00:00,Publicada,,,,,0,358,,,[],
2950,2270-359-COT25, EXP.N°64304/2025 COMPRA CALENDARIO IMANES/ZOONOSIS.,633294.0,2025-11-11,2025-11-12 16:00:00,Publicada,,,,,0,71,,,[],
2951,2424-3441-COT25,5914/CARTRIDGE TINTAS PARA IMPRESORA (P.31)/CPJ,250000.0,2025-11-11,2025-11-12 15:50:00,Publicada,,,,,0,370,,,[],
2952,634-520-COT25,Adquisición de Dípticos,150535.0,2025-11-11,2025-11-12 15:45:00,Publicada,,,,,0,298,,,[],
2953,948354-369-COT25,Adquisición de accesorios para Monitor de Hemodinamia GE Carescape Dinamap V100,6000000.0,2025-11-11,2025-11-12 15:50:00,Publicada,,,,,0,795,,,[],
2954,1754-737-COT25,Aguas gasificadas sin sabor y aguas sin gas con sabor para actividades institucionales 2025 (URGENTES),230000.0,2025-11-11,2025-11-12 16:00:00,Publicada,,,,,0,349,,,[],
2955,949-198-COT25,"Adquisición de combustible gasolina 95 y Diesel, para vehiculos fiscal, de la Secretaría Ministerial de Educación de la Región de Atacama, sol 03.143",450000.0,2025-11-11,2025-11-12 16:00:00,Publicada,,,,,0,796,,,[],
2956,4104-652-COT25,MATERIAL DE ENSEÑANZA PARA LOS ESTUDIANTES DEL COMPL. EDUC. J. V. LASTARRIA,400000.0,2025-11-11,2025-11-12 15:46:00,Publicada,,,,,0,521,,,[],
2957,3017-872-COT25,"MATERIALES DE PINTURA, OFICINA OMIL LOTA",600000.0,2025-11-11,2025-11-12 18:00:00,Publicada,,,,,0,797,,,[],
2958,1232565-262-COT25,ADQUISICIÓN DE COFFE BREACK Y ALIMENTACIÓN RED 23992,1404000.0,2025-11-11,2025-11-12 18:00:00,Publicada,,,,,0,262,,,[],
2959,2013-2167-COT25, SERVICIO DE ARRIENDO DE SALON Y COFFE BREAK PARA 100 PERSONAS PARA DÍA EL 14/01/2026,2452000.0,2025-11-11,2025-11-13 15:45:00,Publicada,,,,,0,12,,,[],
2961,748891-232-COT25,Materiales de construcción para mantención y reparación de estructuras de segregación de residuos. ,2637000.0,2025-11-11,2025-11-12 18:00:00,Publicada,,,,,5,160,,,"[""+5: 'materiales de construccion' en Título""]",
2962,2799-106-COT25,Adquisición de Equipamiento Técnico de Audio,773500.0,2025-11-11,2025-11-13 13:30:00,Publicada,,,,,0,466,,,[],
2963,1057439-4065-COT25,Cama Infantil Apilable Norma Junji,1350000.0,2025-11-11,2025-11-12 19:00:00,Publicada,,,,,0,318,,,[],
3162,4483-65-COT25,TABIQUE INTERIOR VIDRIADO,1470792.0,2025-11-11,2025-11-12 15:30:00,Publicada,,,,,0,817,,,[],
2964,1153625-12-COT25,ADQUISICIÓN DE EQUIPOS Y ACCESORIOS DE COMUNICACIÓN ,1115848.0,2025-11-11,2025-11-14 14:00:00,Publicada,,,,,0,693,,,[],
2965,4314-391-COT25,ADQUISICION DE TORTA EN VASO SABORES PARA ACTIVIDAD CUREPTO CELEBRA A SUS ADULTOS MAYORES,1200000.0,2025-11-11,2025-11-13 12:00:00,Publicada,,,,,0,524,,,[],
2966,3776-260-COT25,"Adquisición de UPS, Unidad de Informática.-",3000000.0,2025-11-11,2025-11-13 12:00:00,Publicada,,,,,0,765,,,[],
2967,1707-50-COT25,ADQUISICIÓN DE TONER Y ALARGADORES PARA DELEGACIÓN DE PARINACOTA,2000000.0,2025-11-11,2025-11-14 16:00:00,Publicada,,,,,0,798,,,[],
2969,2730-426-COT25,SENSOR TEMPERATURA COMBUSTIBLE EXCAVADORA JOHN DEERE,112000.0,2025-11-11,2025-11-13 13:00:00,Publicada,,,,,5,198,,,['+5: Organismo Prioritario'],
2970,1413-517-COT25,CCP OSORNOR EQUIERE TONER PARA LA UNIDAD,799576.0,2025-11-11,2025-11-13 13:30:00,Publicada,,,,,0,261,,,[],
2971,2713-1212-COT25," DIDECO, TURISMO - solicitud folio 1351, arriendo de MINIBUS con capacidad minima  20 y maximo 30 personas.",500000.0,2025-11-11,2025-11-12 17:30:00,Publicada,,,,,5,447,,,"[""+5: 'dideco' en Título""]",
2973,3688-347-COT25,INSUMOS QUIRÚRGICOS PARA DROGUERÍA DESAM MEMO N° 2395,300000.0,2025-11-11,2025-11-14 15:00:00,Publicada,,,,,0,799,,,[],
2974,564162-1429-COT25,HOSPEDAJE COPIAPÓ ,357000.0,2025-11-11,2025-11-12 16:00:00,Publicada,,,,,0,27,,,[],
2976,1057491-1666-COT25,BRANULAS. SIMILAR YELCO,4896850.0,2025-11-11,2025-11-12 16:13:00,Publicada,,,,,0,303,,,[],
2977,3445-418-COT25,ADQUISICION DE COLACIONES PARA USUARIOS OLN,350000.0,2025-11-11,2025-11-12 15:50:00,Publicada,,,,,0,786,,,[],
2979,3869-1293-COT25, PROYECTOR Y TELON PARA PROYECCION,558874.0,2025-11-11,2025-11-12 16:00:00,Publicada,,,,,0,521,,,[],
2980,3152-286-COT25,INSUMOS ODONTOLOGICOS PARA SALUD MACHALI,5600000.0,2025-11-11,2025-11-13 13:00:00,Publicada,,,,,0,485,,,[],
2982,1070620-4471-COT25,YJF- KETOSTERIL COMPRIMIDOS,6920000.0,2025-11-11,2025-11-12 16:00:00,Publicada,,,,,0,344,,,[],
2983,1593-326-COT25,Ceniceros y recolección de colillas,500000.0,2025-11-11,2025-11-13 16:00:00,Publicada,,,,,0,800,,,[],
2984,612-256-COT25,Certificados de Inspección,6900000.0,2025-11-11,2025-11-12 19:00:00,Publicada,,,,,5,91,,,['+5: Organismo Prioritario'],
2985,1058103-374-COT25,900 COMPRIMIDOS ZOLPIDEM 10 MG,250000.0,2025-11-11,2025-11-12 15:43:00,Publicada,,,,,0,302,,,[],
2986,4259-41-COT25,"WRC Adquisición de útiles escolares para estudiantes del Colegio Alemania, con cargo a Pro-retención. ",1350000.0,2025-11-11,2025-11-12 18:00:00,Publicada,,,,,0,499,,,[],
2987,1020285-41-COT25,MANTENCION POZOS Y BOMBAS,2500000.0,2025-11-11,2025-11-14 12:00:00,Publicada,,,,,0,123,,,[],
2988,1161266-1121-COT25,CONTRATACIÓN DE CURSO DE ÁRBITRO DE FÚTBOL - PROGRAMA MUJERES JEFAS DE HOGAR DE LA COMUNA DE TUCAPEL,800000.0,2025-11-11,2025-11-12 18:00:00,Publicada,,,,,0,736,,,[],
2989,1233623-952-COT25,"TRASLADOS PARA CONFERENCIA DE DIRECTORES SLEP LICANCABUR DESDE DISTINTAS COMUNAS/COMUNIDADES EN DIRECCIÓN A CALAMA (IDA Y VUELTA), 25 DE NOVIEMBRE, REVISAR DETALLES EN ADJUNTO.",4000000.0,2025-11-11,2025-11-14 13:00:00,Publicada,,,,,0,129,,,[],
2990,2136-497-COT25,COMPRA BAJADA FOTOSENSIBLE,800000.0,2025-11-11,2025-11-13 11:00:00,Publicada,,,,,0,15,,,[],
2991,2436-1488-COT25,Adquisición de decoración infantil necesarias para Oficina Local de la Niñez,1500000.0,2025-11-11,2025-11-12 16:00:00,Publicada,,,,,0,409,,,[],
2992,2793-1247-COT25,MATERIALES EDUCATIVOS OLN,4068967.0,2025-11-11,2025-11-13 16:00:00,Publicada,,,,,0,39,,,[],
2993,568658-2194-COT25, MEDICAMENTOS DICIEMBRE 2025 (SALUD),500000.0,2025-11-11,2025-11-13 14:00:00,Publicada,,,,,0,164,,,[],
2994,1008790-66-COT25,MALLA CUADRADA GALVANIZADA 2 M X 25 M X 5 MM,3000000.0,2025-11-11,2025-11-12 16:00:00,Publicada,,,,,0,801,,,[],
2995,3563-331-COT25,"ARTICULOS E INSUMOS ELECTRICOS, REPARACIONES EDIFICIOS DSM",320000.0,2025-11-11,2025-11-13 11:00:00,Publicada,,,,,0,25,,,[],
2996,1741-739-COT25,SET DE HERRAMIENTAS - SOCIAL N° 375,270000.0,2025-11-11,2025-11-12 15:40:00,Publicada,,,,,0,252,,,[],
2997,591248-40-COT25,ADQUISION Y SERVICIO DE RELATORIA PARA LA CAJ AYSEN,250000.0,2025-11-11,2025-11-12 16:00:00,Publicada,,,,,0,697,,,[],
2998,3299-257-COT25,ADQUISICIÓN DE PIZARRAS MAGNETICAS PARA ESCUELA LOS COPIHUES,500000.0,2025-11-11,2025-11-12 15:45:00,Publicada,,,,,0,244,,,[],
2999,1057495-855-COT25,ADQUISICION DE ETIQUETA AUTOADHESIVA BLANCA TERMICA FINE LINER FSC 30*50 UNA SALIDA PARA EL HOSPITAL DR. LUCIO CÓRDOVA,320000.0,2025-11-11,2025-11-12 17:00:00,Publicada,,,,,0,802,,,[],
3000,3158-161-COT25,ARTÍCULOS DE ASEO,542556.0,2025-11-11,2025-11-12 17:00:00,Publicada,,,,,0,803,,,[],
3001,2173-168-COT25,“ADQUISICIÓN DE MATERIALES DE OFICINA PARA ESTA ADMINISTRACION ZONAL SANTIAGO”,6500000.0,2025-11-11,2025-11-13 15:00:00,Publicada,,,,,0,340,,,[],
3002,5153-2788-COT25,SERVICIO DE MANTENCIÓN CORRECTIVA INSTRUMENTAL QUIRÚRGICO,6950000.0,2025-11-11,2025-11-12 16:00:00,Publicada,,,,,0,47,,,[],
3003,2453-1129-COT25,"PM N°1314 OC N°1314 DEPTO. RELACIONES PUBLICAS (3000 IMPRESIONES LIBROS MICROCUENTOS ""QUINTA NORMAL 110 PALABRAS"", SEGUN ESPECIFICACIONES DETALLADAS EN ARCHIVO ADJUNTO)",4300000.0,2025-11-11,2025-11-13 13:00:00,Publicada,,,,,0,414,,,[],
3004,2380-2832-COT25,OS N°143.873 instalación e implementación de alarma de seguridad para programa VG (fvv),680000.0,2025-11-11,2025-11-12 15:45:00,Publicada,,,,,0,187,,,[],
3005,4022-1090-COT25,"ADQ DE CONOS DE PLASTICOS Y PLANCHA METALICA, SEGUN DETALLE ADJUNTO",300000.0,2025-11-11,2025-11-13 13:30:00,Publicada,,,,,0,75,,,[],
2891,3593-485-COT25,TONER Y CARTUCHOS,779450.0,2025-11-11,2025-11-13 19:00:00,Publicada,,,,,0,242,,,[],
3006,4525-795-COT25,BOLSAS DE GENERO (HPV II) OPI - 4683,126042.0,2025-11-11,2025-11-13 14:00:00,Publicada,,,,,0,277,,,[],
3007,3510-651-COT25,Tarjetas vestuario Escuela Rural  La Campana,400000.0,2025-11-11,2025-11-13 18:00:00,Publicada,,,,,-9999,522,,,['FILTRO: Organismo No Deseado'],
3008,3486-591-COT25,MEDICAMENTOS PAC NOVIEMBRE (SP.613),4000000.0,2025-11-11,2025-11-12 21:00:00,Publicada,,,,,0,255,,,[],
3009,4494-692-COT25,SERVICIOS DE TRASLADO PARA ACTIVIDADES PROGRAMAS Y ORG. SOCIALES ,1600000.0,2025-11-11,2025-11-12 15:40:00,Publicada,,,,,0,757,,,[],
3010,5485-882-COT25,Servicio de Producción Audiovisual,1900000.0,2025-11-11,2025-11-12 15:45:00,Publicada,,,,,0,47,,,[],
3011,2585-1637-COT25,"ADQ DE SERVICIO DE IMPRESION,ORD N°4434,DIDECO,OF.MUNICIPAL DE INFORMACION LABORAL,REC,IMA ",1400000.0,2025-11-11,2025-11-12 15:50:00,Publicada,,,,,5,179,,,"[""+5: 'dideco' en Título""]",
3012,5742-303-COT25,SE REQUIERE MORRALES TIPO MOCHILAS Y BOTELLAS PARA ACTIVIDAD DE ENCUENTRO COMUNAL,1300000.0,2025-11-11,2025-11-12 15:40:00,Publicada,,,,,0,526,,,[],
3013,3756-685-COT25,"MATERIALES PARA GABINETE DE BOMBA DE PISCINA, ANCOA ",350000.0,2025-11-11,2025-11-12 16:00:00,Publicada,,,,,0,738,,,[],
201,2446-1577-COT25,SERVICIO  PRODUCCION INTEGRAL PROYECTO   DIA INTERNACIONAL DE LA ELIMINACION DE LA VIOLENCIA ACUERDO A  LA  SOLICITUD DE REQUERIMIENTO ADJUNTO  Y  SEGUN GUIA 2085,5000000.0,2025-11-11,2025-11-14 11:00:00,Publicada,,,,,0,113,,,[],
3274,3784-379-COT25,ANALISIS QUIMICO DE SUELO - PROG. PRODESAL,500000.0,2025-11-11,2025-11-17 12:00:00,Publicada,,,,,0,829,,,[],
3105,3833-896-COT25,TONER-DIREC. DE TRANSITO,300000.0,2025-11-11,2025-11-13 14:00:00,Publicada,,,,,5,313,,,['+5: Organismo Prioritario'],
3014,1042-80-COT25,Adquisición de materiales para trabajos de conservación de la Administración Directa MZCS en Aeródromo Pucón.,500000.0,2025-11-11,2025-11-12 15:40:00,Publicada,,,,,0,19,,,[],
3015,1072229-100-COT25," PROVISIÓN E INSTALACIÓN SOMBREADERO TIPO VELA ESTABLECIMIENTO VACACIONES EN MI JARDIN VERANO DE FUNDACIÓN INTEGRA, REGIÓN DE ÑUBLE.",1879747.0,2025-11-11,2025-11-17 15:00:00,Publicada,,,,,0,57,,,[],
3016,3017-873-COT25,"TONER LASER JET HP 305 A ORIGINAL,JUZGADO DE POLICIA LOCAL",500000.0,2025-11-11,2025-11-12 16:30:00,Publicada,,,,,0,797,,,[],
3017,3901-185-COT25,DISCOS SOLIDOS PARA PC,150000.0,2025-11-11,2025-11-12 15:45:00,Publicada,,,,,0,375,,,[],
3018,1126922-2181-COT25,RBD 7975 SEP PG02 SERVICIO DE TRASLADO PARA ESCUELA ARTURO ALESSANDRI PALMA COMUNA FRUTILLAR,280014.0,2025-11-11,2025-11-12 16:00:00,Publicada,,,,,5,210,,,['+5: Organismo Prioritario'],
3020,2546-915-COT25,"Adquisicion de estanque, motobomba y reloj control timer, segun especificaciones en documento adjunto.",294000.0,2025-11-11,2025-11-14 14:30:00,Publicada,,,,,0,482,,,[],
3022,634-519-COT25,EXP. N° 975 ADQUISICIÓN DE CERRADURA DIGITAL INTELIGENTE.,180000.0,2025-11-11,2025-11-12 18:00:00,Publicada,,,,,0,298,,,[],
3023,660-37-COT25,INTRODUCCIÓN CURSO QGIS,1840000.0,2025-11-11,2025-11-14 15:00:00,Publicada,,,,,0,617,,,[],
3024,692235-66-COT25,Adquisición de materiales en el marco del proyecto English Lessons for free at UMCE,400000.0,2025-11-11,2025-11-15 18:00:00,Publicada,,,,,0,359,,,[],
3025,3892-752-COT25,SERVICIO ALIMENTACION ESC. LA FORTUNA,600000.0,2025-11-11,2025-11-12 16:00:00,Publicada,,,,,0,646,,,[],
2960,744835-910-COT25,MATERIALES DE OFICINA ,258735.0,2025-11-11,2025-11-14 15:00:00,Publicada,,,,,0,43,,,[],
3026,949-196-COT25,Secreduc Atacama Solicita Productos para Proyecto Planes de Trabajo Contexto de Encierro Final de EPJE Sol 03 139,1446626.0,2025-11-11,2025-11-17 14:00:00,Publicada,,,,,0,796,,,[],
3027,2412-726-COT25,POLERAS  (CIP N° 1393),350000.0,2025-11-11,2025-11-13 12:00:00,Publicada,,,,,0,772,,,[],
3028,2618-12-COT25,MATERIALES DE ASEO,600000.0,2025-11-11,2025-11-14 12:00:00,Publicada,,,,,0,805,,,[],
3029,3635-331-COT25,Contratación de Amplificación e Iluminacion Licenciaturas Escuelas ,710000.0,2025-11-11,2025-11-13 21:09:00,Publicada,,,,,0,426,,,[],
3030,4197-336-COT25,ADQUISICION CALCIO 500 MG- QUETIAPINA 25 MG SP N°364,970000.0,2025-11-11,2025-11-12 15:40:00,Publicada,,,,,0,358,,,[],
3031,1063538-2059-COT25,PLACA DE ARTRODESIS METTARSOFALANGICA + TORNILLOS,2000000.0,2025-11-11,2025-11-12 16:00:00,Publicada,,,,,0,357,,,[],
3032,4282-159-COT25,Adquisición de Audífonos para las escuelas: Rebeca Johnson García Huidobro y San José (Subvención Escolar Preferencial),335790.0,2025-11-11,2025-11-12 18:00:00,Publicada,,,,,0,315,,,[],
3033,567266-65-COT25,"Centro recreativo que pueda proveer servicio de entretención, piscina y alimentación en comuna de Petorca, Servicio de Bienestar del SSVQ",1794692.0,2025-11-11,2025-11-17 12:00:00,Publicada,,,,,0,806,,,[],
3034,4829-529-COT25,SERVICIO DE TRASLADO PARA 30 PERSONAS.,1100000.0,2025-11-11,2025-11-12 16:30:00,Publicada,,,,,0,30,,,[],
3035,1250577-45-COT25,ADQUISICIÓN DE MATERIALES PARA MEJORAS DE CALLE CET COLINA 1 ,2500000.0,2025-11-11,2025-11-12 16:00:00,Publicada,,,,,0,807,,,[],
3036,3684-122-COT25,ADQUISICIÓN DE ENTRADAS PARA EL PLANETARIO CHILE,240000.0,2025-11-11,2025-11-12 18:00:00,Publicada,,,,,0,339,,,[],
3037,608-7167-COT25,"(DGC) COMPOLAB TS CUVETTES, INSUMO BANCO DE SANGRE",6400000.0,2025-11-11,2025-11-12 15:40:00,Publicada,,,,,0,653,,,[],
3038,3232-351-COT25,MOBILIARIO SEDES SOCIALES - SC N°83557-83523 DIDECO,2742694.0,2025-11-11,2025-11-14 12:00:00,Publicada,,,,,5,158,,,"[""+5: 'dideco' en Título""]",
3039,5586-2709-COT25,P/A Cámara de video 360° 4K,1100000.0,2025-11-11,2025-11-13 14:00:00,Publicada,,,,,0,450,,,[],
3040,588809-929-COT25,RESMAS DE PAPEL FOTOCOPIA – ESCUELA UNDURRAGA - SOL. 26.119,1.0,2025-11-11,2025-11-12 15:45:00,Publicada,,,,,0,275,,,[],
3041,3355-299-COT25,BEBIDAS PARA CASINO DE OF. (fondos internos),2254000.0,2025-11-11,2025-11-12 15:45:00,Publicada,,,,,0,93,,,[],
3042,2030-87-COT25,Artículos de computación y de escritorio Proyecto Inclusión Estudiantes Extranjeros CEIA Limarí.,800000.0,2025-11-11,2025-11-13 20:00:00,Publicada,,,,,0,699,,,[],
3043,3864-504-COT25,Compra servicio de capacitación Importancia de los Registros Clínicos,1047813.0,2025-11-11,2025-11-12 15:40:00,Publicada,,,,,0,588,,,[],
3044,3378-1597-COT25,Adquisición de disector ultrasónico para Pabellón del HMS.,4188800.0,2025-11-11,2025-11-12 15:40:00,Publicada,,,,,0,744,,,[],
3045,806208-77-COT25,Adquisición de KIT DE ELIMINACIÓN DE GERMENES SIMULADO FACMED UTA,300000.0,2025-11-11,2025-11-13 18:00:00,Publicada,,,,,0,96,,,[],
3046,548870-27-COT25,MANTENCION EXTINTORES IPS REGION DE AYSEN,550000.0,2025-11-11,2025-11-14 13:00:00,Publicada,,,,,0,140,,,[],
2904,1412056-6-COT25,TERAPIAS COMPLEMENTARIAS,400000.0,2025-11-11,2025-11-13 03:00:00,Publicada,,,,,0,775,,,[],
3047,3333-253-COT25,ADQUISICION DEL SERVICIO DE HERMOSEAMIENTO DE PARADEROS DE LA COMUNA DE OLMUE POR PROYECTO RESERVA DE LA BIOSFERA ,5154450.0,2025-11-11,2025-11-13 12:00:00,Publicada,,,,,0,727,,,[],
3048,568658-2193-COT25, MEDICAMENTOS DICIEMBRE 2025 (SALUD),1000000.0,2025-11-11,2025-11-13 14:00:00,Publicada,,,,,0,164,,,[],
3049,889473-2524-COT25,SC 5916 - Adquisición de Electrodomésticos,150000.0,2025-11-11,2025-11-12 16:00:00,Publicada,,,,,0,407,,,[],
3050,557639-2865-COT25,"ADQUISICIÓN DE INSIGNIAS, PIOCHAS Y CORBATAS PARA LICEO JORGE ALESSANDRI RODRÍGUEZ.",650000.0,2025-11-11,2025-11-12 17:00:00,Publicada,,,,,0,206,,,[],
3051,2464-1635-COT25,ADQUISICIÓN DE INSUMOS - SP 32 - UNIDAD DE INVENTARIO Y BODEGA,3000000.0,2025-11-11,2025-11-12 15:40:00,Publicada,,,,,0,233,,,[],
3052,1057536-1543-COT25,"ADQUISICION ARIPIPRAZOL, LITIO CARBONATO Y TRAZADONA DE SC 1612-2025",3925465.0,2025-11-11,2025-11-12 16:30:00,Publicada,,,,,0,378,,,[],
3053,2263-86-COT25,"ADQUISICIONES, REQUIERE LA 02 ADBLUE DE 1000 LITROS CADA UNO PARA LA UNIDAD MAQUINARIA DE LA PROVINCIA DE MALLECO, REGION DE LA ARAUCANIA",2000000.0,2025-11-11,2025-11-12 20:00:00,Publicada,,,,,0,19,,,[],
5356,2207-1289-COT25,INSUMOS PROGRAMA CARDIOVASCULAR,2400000.0,2025-11-11,2025-11-13 13:00:00,Publicada,,,,,0,933,,,[],
3054,2188-459-COT25, COMPRA DE SERVICIO DE ANALISIS Y TRANSPORTE DE VITAMINA B12 Y TIROXINA LIBRE MEMO 335 PROGRAMA DEMENCIA,1725000.0,2025-11-11,2025-11-14 15:00:00,Publicada,,,,,0,353,,,[],
3055,1107283-91-COT25,OBRA DE CONSTRUCCIÓN,1450000.0,2025-11-11,2025-11-12 17:00:00,Publicada,,,,,0,801,,,[],
3056,1057586-16-COT25,Compra de Mat de yoga para hospital Galvarino,69000.0,2025-11-11,2025-11-17 13:00:00,Publicada,,,,,0,310,,,[],
